loan_id,reporting_month,origination_month,month_index,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score,ltv,servicer_name,current_status,days_past_due,document_status,last_updated_at,source_system,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_type,exception_required
L000014,2024-08-01,2023-06-01,14,14,226,316340,296703.01,6.25,757,68.8,Beacon,Current,0,complete,2024-08-14,core,0.0,0.0,0.0,0.0,current,none,0
L000014,2024-09-01,2023-06-01,15,15,225,316340,295416.71,6.25,763,68.5,Beacon,Current,0,complete,2024-09-10,core,0.0,0.0,0.0,0.0,current,none,0
L000014,2024-11-01,2023-06-01,17,17,223,316340,292778.78,6.25,753,67.9,Beacon,Current,0,complete,2024-11-02,core,0.0,0.0,0.0,0.0,nan,none,0
L000015,2023-09-01,2023-09-01,0,0,360,161159,160768.68,4.5,617,110.3,Atlas,Current,0,complete,2023-09-20,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2023-10-01,2023-09-01,1,1,359,161159,160315.05,4.5,627,110.0,Atlas,Current,0,complete,2023-10-15,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2023-12-01,2023-09-01,3,3,357,161159,159547.6,4.5,615,109.5,Atlas,Current,0,complete,2023-12-14,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-01-01,2023-09-01,4,4,356,161159,159203.88,4.5,626,109.3,Atlas,Current,0,complete,2024-01-12,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-04-01,2023-09-01,7,7,353,161159,157848.32,4.5,622,108.3,Atlas,Current,0,complete,2024-04-02,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-05-01,2023-09-01,8,8,352,161159,157342.46,4.5,623,108.0,Atlas,Current,0,pending,2024-05-16,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-07-01,2023-09-01,10,10,350,161159,156502.78,4.5,630,107.4,Atlas,Current,0,complete,2024-07-15,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-08-01,2023-09-01,11,11,349,161159,156095.26,4.5,628,107.1,Atlas,Current,0,complete,2024-08-16,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-09-01,2023-09-01,12,12,348,161159,155537.1,4.5,630,106.7,Atlas,Current,0,complete,2024-09-06,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-10-01,2023-09-01,13,13,347,161159,155032.71,4.5,624,106.4,Atlas,Current,0,complete,2024-10-02,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-11-01,2023-09-01,14,14,346,161159,154547.41,4.5,621,106.1,Atlas,Current,0,complete,2024-11-19,core,0.0,0.0,0.0,0.0,current,none,0
L000015,2024-12-01,2023-09-01,15,15,345,161159,154096.44,4.5,617,105.8,Atlas,Current,0,complete,2024-12-07,core,0.0,0.0,0.0,0.0,current,none,0
L000016,2023-03-01,2023-03-01,0,0,360,179053,178648.16,4.25,798,74.3,Beacon,Current,0,complete,2023-03-04,core,0.0,0.0,0.0,1.0,current,none,0
L000016,2023-04-01,2023-03-01,1,1,359,179053,178206.55,4.25,788,74.1,Beacon,Current,0,complete,2023-04-17,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000016,2023-05-01,2023-03-01,2,2,358,179053,178206.55,4.25,788,74.1,Beacon,Prepaid,0,pending,2023-05-19,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2023-06-01,2023-03-01,3,3,357,179053,178206.55,4.25,785,74.1,Beacon,Prepaid,0,complete,2023-06-20,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2023-08-01,2023-03-01,5,5,355,179053,178206.55,4.25,766,74.1,Beacon,Prepaid,0,complete,2023-08-18,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2023-09-01,2023-03-01,6,6,354,179053,178206.55,4.25,790,74.1,Beacon,Prepaid,0,pending,2023-09-02,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2023-10-01,2023-03-01,7,7,353,179053,178206.55,4.25,774,74.1,Beacon,Prepaid,0,complete,2023-10-11,core,0.0,0.0,0.0,,prepaid,none,1
L000016,2023-11-01,2023-03-01,8,8,352,179053,178206.55,4.25,770,74.1,Beacon,Prepaid,0,complete,2023-11-06,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-01-01,2023-03-01,10,10,350,179053,178206.55,4.25,774,74.1,Beacon,Prepaid,0,complete,2024-01-03,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-02-01,2023-03-01,11,11,349,179053,178206.55,4.25,795,74.1,Beacon,Prepaid,0,complete,2024-02-14,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-08-01,2023-03-01,17,17,343,179053,178206.55,4.25,767,74.1,Beacon,Prepaid,0,complete,2024-08-11,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-09-01,2023-03-01,18,18,342,179053,178206.55,4.25,780,74.1,Beacon,Prepaid,0,complete,2024-09-03,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-10-01,2023-03-01,19,19,341,179053,178206.55,4.25,791,74.1,Beacon,Prepaid,0,complete,2024-10-14,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-11-01,2023-03-01,20,20,340,179053,178206.55,4.25,782,74.1,Beacon,Prepaid,0,complete,2024-11-02,core,0.0,0.0,0.0,,prepaid,none,0
L000016,2024-12-01,2023-03-01,21,21,339,179053,178206.55,4.25,786,74.1,Beacon,Prepaid,0,complete,2024-12-20,core,0.0,0.0,0.0,,prepaid,none,0
L000017,2023-04-01,2023-02-01,2,2,358,335642,333013.38,6.5,728,90.5,Cedar,Current,0,complete,2023-04-12,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2023-07-01,2023-02-01,5,5,355,335642,330238.93,6.5,752,89.7,Cedar,Current,0,complete,2023-07-11,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2023-08-01,2023-02-01,6,6,354,335642,347608.66,6.5,744,89.5,Cedar,Current,0,complete,2023-08-16,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2023-09-01,2023-02-01,7,7,353,335642,328247.62,6.5,718,89.2,Cedar,Current,0,complete,2023-09-09,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2023-12-01,2023-02-01,10,10,350,335642,325438.66,6.5,745,88.4,Cedar,Current,0,complete,2023-12-05,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2024-01-01,2023-02-01,11,11,349,335642,324362.51,6.5,746,88.1,Cedar,Delinquent,0,complete,2024-01-15,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2024-03-01,2023-02-01,13,13,347,335642,322835.24,6.5,726,87.7,Cedar,Current,0,complete,2024-03-18,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2024-04-01,2023-02-01,14,14,346,335642,321649.16,6.5,726,87.4,Cedar,Current,0,complete,2024-04-02,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2024-05-01,2023-02-01,15,15,345,335642,320696.75,6.5,717,87.1,Cedar,Current,0,complete,2024-05-05,core,0.0,0.0,0.0,0.0,current,none,0
L000017,2024-09-01,2023-02-01,19,19,341,335642,317187.03,6.5,718,86.2,Cedar,Current,0,complete,2024-09-20,core,0.0,0.0,0.0,0.0,current,none,0
L000018,2023-03-01,2023-01-01,2,2,358,152019,150805.43,5.0,606,88.0,Beacon,Current,0,missing,2023-03-08,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000018,2023-06-01,2023-01-01,5,5,355,152019,149635.61,5.0,607,87.3,Beacon,Current,0,complete,2023-06-02,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000018,2023-11-01,2023-01-01,10,10,350,152019,148381.41,5.0,588,86.6,Beacon,Prepaid,0,complete,2023-11-16,core,0.0,0.0,0.0,,prepaid,none,0
L000018,2024-01-01,2023-01-01,12,12,348,152019,148381.41,5.0,587,86.6,Beacon,Prepaid,0,complete,2024-01-08,core,0.0,0.0,0.0,,prepaid,none,0
L000018,2024-07-01,2023-01-01,18,18,342,152019,148381.41,5.0,609,86.6,Beacon,Prepaid,0,pending,2024-07-18,core,0.0,0.0,0.0,,prepaid,none,0
L000018,2024-08-01,2023-01-01,19,19,341,152019,148381.41,5.0,602,86.6,Beacon,Prepaid,0,complete,2024-08-07,core,0.0,0.0,0.0,,prepaid,none,0
L000018,2024-09-01,2023-01-01,20,20,340,152019,148381.41,5.0,574,86.6,Beacon,Prepaid,0,complete,2024-09-06,core,0.0,0.0,0.0,,prepaid,none,0
L000018,2024-10-01,2023-01-01,21,21,339,152019,148381.41,5.0,619,86.6,Beacon,Prepaid,0,complete,2024-10-04,core,0.0,0.0,0.0,,prepaid,none,0
L000019,2023-10-01,2023-10-01,0,0,360,470501,469402.77,6.25,650,89.6,Atlas,Current,0,complete,2023-10-19,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-01-01,2023-10-01,3,3,357,470501,466013.39,6.25,662,88.9,Atlas,Current,0,complete,2024-01-11,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-03-01,2023-10-01,5,5,355,470501,463208.09,6.25,662,88.4,Atlas,Current,0,complete,2024-03-15,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-06-01,2023-10-01,8,8,352,470501,477866.47,6.25,629,87.6,Atlas,Current,0,complete,2024-06-16,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-07-01,2023-10-01,9,9,351,470501,458062.4,6.25,634,87.4,Atlas,Current,15,complete,2024-07-20,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-08-01,2023-10-01,10,10,350,470501,456872.54,6.25,653,87.2,Atlas,Current,0,complete,2024-08-14,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-09-01,2023-10-01,11,11,349,470501,455691.46,6.25,660,87.0,Atlas,Current,0,pending,2024-09-17,core,0.0,0.0,0.0,0.0,current,none,0
L000019,2024-10-01,2023-10-01,12,12,348,470501,454525.03,6.25,637,86.8,Atlas,Current,0,complete,2024-10-15,core,0.0,0.0,0.0,0.0,current,none,0
L000020,2023-09-01,2023-09-01,0,0,240,362090,361015.72,7.0,598,87.5,Beacon,Current,0,complete,2023-09-09,core,0.0,0.0,0.0,0.0,current,none,0
L000020,2023-10-01,2023-09-01,1,1,239,362090,359272.86,7.0,605,87.1,Beacon,Delinquent,0,complete,2023-10-13,core,0.0,0.0,1.0,0.0,current,none,0
L000020,2023-11-01,2023-09-01,2,2,238,362090,357365.78,7.0,603,86.7,Beacon,Current,0,complete,2023-11-13,core,0.0,0.0,1.0,0.0,current,none,0
L000020,2023-12-01,2023-09-01,3,3,237,362090,355781.8,7.0,619,86.3,Beacon,Current,0,complete,2023-12-15,core,0.0,0.0,1.0,0.0,current,none,0
L000020,2024-03-01,2023-09-01,6,6,234,362090,351054.34,7.0,608,85.1,Beacon,Current,0,pending,2024-03-13,core,0.0,0.0,1.0,0.0,current,none,0
L000020,2024-04-01,2023-09-01,7,7,233,362090,349629.39,7.0,629,84.8,Beacon,Current,0,complete,2024-04-06,core,0.0,0.0,1.0,0.0,current,none,0
L000020,2024-06-01,2023-09-01,9,9,231,362090,346259.34,7.0,605,84.0,Beacon,Current,0,complete,2024-06-04,core,0.0,1.0,1.0,0.0,current,none,0
L000020,2024-08-01,2023-09-01,11,11,229,362090,342932.38,7.0,632,83.2,Beacon,Current,0,complete,2024-08-07,core,0.0,1.0,1.0,0.0,current,none,0
L000020,2024-09-01,2023-09-01,12,12,228,362090,341544.01,7.0,613,82.8,Beacon,Current,0,complete,2024-09-18,core,0.0,1.0,1.0,0.0,current,none,0
L000020,2024-10-01,2023-09-01,13,13,227,362090,326582.12,7.0,625,82.5,Beacon,Current,0,complete,2024-10-09,core,1.0,1.0,1.0,0.0,current,none,0
L000020,2024-11-01,2023-09-01,14,14,226,362090,338766.53,7.0,623,82.1,Beacon,Current,0,complete,2024-11-09,core,1.0,1.0,1.0,0.0,current,none,1
L000021,2023-11-01,2023-11-01,0,0,360,306801,305890.01,3.5,804,76.0,Cedar,Current,0,complete,2023-11-07,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2023-12-01,2023-11-01,1,1,359,306801,305139.34,3.5,804,75.8,Cedar,Current,0,missing,2023-12-11,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000021,2024-01-01,2023-11-01,2,2,358,306801,304398.98,3.5,820,75.6,Cedar,Current,0,complete,2024-01-06,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2024-02-01,2023-11-01,3,3,357,306801,340501.06,3.5,829,75.4,Cedar,Current,0,complete,2024-02-13,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2024-05-01,2023-11-01,6,6,354,306801,301094.84,3.5,807,74.8,Cedar,Current,0,complete,2024-05-16,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2024-07-01,2023-11-01,8,8,352,306801,299407.53,3.5,806,74.4,Cedar,Delinquent,0,missing,2024-07-20,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000021,2024-08-01,2023-11-01,9,9,351,306801,298459.13,3.5,821,74.1,Cedar,Current,0,complete,2024-08-04,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2024-09-01,2023-11-01,10,10,350,306801,297810.78,3.5,798,74.0,Cedar,Current,0,pending,2024-09-14,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2024-10-01,2023-11-01,11,11,349,306801,296969.1,3.5,804,73.8,Cedar,Current,0,complete,2024-10-02,core,0.0,0.0,0.0,1.0,current,none,0
L000021,2024-12-01,2023-11-01,13,13,347,306801,295326.96,3.5,814,73.4,Cedar,Current,0,complete,2024-12-20,core,0.0,0.0,0.0,1.0,current,none,0
L000022,2024-01-01,2023-12-01,1,1,359,123800,123270.37,6.0,741,68.9,Atlas,Current,0,complete,2024-01-10,core,0.0,0.0,0.0,0.0,current,none,0
L000022,2024-03-01,2023-12-01,3,3,357,123800,122566.67,6.0,743,68.5,Atlas,Current,0,pending,2024-03-05,core,0.0,0.0,0.0,0.0,current,none,0
L000022,2024-04-01,2023-12-01,4,4,356,123800,122227.91,6.0,756,68.3,Atlas,Current,0,complete,2024-04-18,core,0.0,0.0,0.0,0.0,current,none,0
L000022,2024-07-01,2023-12-01,7,7,353,123800,121096.32,6.0,746,67.7,Atlas,Current,0,complete,2024-07-08,core,0.0,0.0,0.0,0.0,current,none,0
L000022,2024-09-01,2023-12-01,9,9,351,123800,120519.71,6.0,748,67.4,Atlas,Current,0,pending,2024-09-02,core,0.0,0.0,0.0,0.0,current,none,0
L000022,2024-11-01,2023-12-01,11,11,349,123800,119795.04,6.0,781,67.0,Atlas,Current,0,complete,2024-11-16,core,0.0,0.0,0.0,0.0,current,none,0
L000022,2024-12-01,2023-12-01,12,12,348,123800,119441.16,6.0,758,66.8,Atlas,Current,0,complete,2024-12-12,core,0.0,0.0,0.0,0.0,current,none,0
L000023,2023-06-01,2023-05-01,1,1,239,363461,360144.69,6.5,805,67.2,Cedar,Delinquent,0,complete,2023-06-06,core,0.0,0.0,0.0,0.0,current,none,1
L000023,2023-07-01,2023-05-01,2,2,238,363461,358688.44,6.5,812,66.9,Cedar,Current,45,complete,2023-07-05,core,0.0,0.0,0.0,0.0,current,none,0
L000023,2023-08-01,2023-05-01,3,3,237,363461,397141.4,6.5,822,66.6,Cedar,Current,0,complete,2023-08-09,core,0.0,0.0,0.0,0.0,current,none,0
L000023,2023-09-01,2023-05-01,4,4,236,363461,354981.15,6.5,788,66.2,Cedar,Current,30,complete,2023-09-10,core,0.0,0.0,0.0,1.0,current,none,1
L000023,2023-10-01,2023-05-01,5,5,235,363461,353789.2,6.5,798,66.0,Cedar,Current,0,complete,2023-10-08,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2023-11-01,2023-05-01,6,6,234,363461,352315.13,6.5,784,65.7,Cedar,Current,0,complete,2023-11-20,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2023-12-01,2023-05-01,7,7,233,363461,350796.31,6.5,797,65.4,Cedar,Current,0,complete,2023-12-17,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-01-01,2023-05-01,8,8,232,363461,386758.01,6.5,773,65.1,Cedar,Current,0,complete,2024-01-08,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-02-01,2023-05-01,9,9,231,363461,347703.39,6.5,795,64.9,Cedar,Current,0,complete,2024-02-05,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-04-01,2023-05-01,11,11,229,363461,344340.23,6.5,800,64.2,Cedar,Current,0,complete,2024-04-13,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-05-01,2023-05-01,12,12,228,363461,342846.72,6.5,837,64.0,Cedar,Current,0,complete,2024-05-14,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-06-01,2023-05-01,13,13,227,363461,341327.67,6.5,810,63.7,Cedar,Current,0,complete,2024-06-05,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-07-01,2023-05-01,14,14,226,363461,339759.11,6.5,807,63.4,Cedar,Current,0,complete,2024-07-03,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-08-01,2023-05-01,15,15,225,363461,337757.43,6.5,802,63.0,Cedar,Current,0,complete,2024-08-16,core,0.0,0.0,0.0,1.0,current,none,0
L000023,2024-10-01,2023-05-01,17,17,223,363461,334795.19,6.5,797,62.5,Cedar,Current,0,complete,2024-10-06,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000023,2024-11-01,2023-05-01,18,18,222,363461,334795.19,6.5,780,62.5,Cedar,Prepaid,0,complete,2024-11-17,core,0.0,0.0,0.0,,prepaid,none,0
L000023,2024-12-01,2023-05-01,19,19,221,363461,334795.19,6.5,807,62.5,Cedar,Prepaid,0,missing,2024-12-18,core,0.0,0.0,0.0,,prepaid,missing_docs,1
L000024,2023-06-01,2023-03-01,3,3,237,559589,551613.8,6.25,650,72.7,Beacon,Delinquent,0,complete,2023-06-13,core,0.0,0.0,0.0,0.0,current,none,0
L000024,2023-07-01,2023-03-01,4,4,236,559589,548913.39,6.25,645,72.4,Beacon,Delinquent,0,complete,2023-07-13,core,0.0,0.0,0.0,0.0,nan,none,0
L000025,2023-04-01,2023-04-01,0,0,360,183218,182758.1,5.5,718,78.2,Beacon,Delinquent,0,complete,2023-04-10,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2023-06-01,2023-04-01,2,2,358,183218,185148.54,5.5,730,77.8,Beacon,Current,0,complete,2023-06-17,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2023-07-01,2023-04-01,3,3,357,183218,206772.27,5.5,742,77.5,Beacon,Current,0,complete,2023-07-05,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2023-08-01,2023-04-01,4,4,356,183218,180558.67,5.5,738,77.3,Beacon,Delinquent,0,complete,2023-08-09,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2023-10-01,2023-04-01,6,6,354,183218,179601.23,5.5,738,76.9,Beacon,Current,0,complete,2023-10-09,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2023-12-01,2023-04-01,8,8,352,183218,178742.27,5.5,756,76.5,Beacon,Current,0,complete,2023-12-07,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-01-01,2023-04-01,9,9,351,183218,178343.12,5.5,743,76.3,Beacon,Current,0,complete,2024-01-05,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-02-01,2023-04-01,10,10,350,183218,177861.32,5.5,737,76.1,Beacon,Current,0,pending,2024-02-19,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-03-01,2023-04-01,11,11,349,183218,177340.66,5.5,710,75.9,Beacon,Current,0,complete,2024-03-04,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-04-01,2023-04-01,12,12,348,183218,176913.21,5.5,732,75.7,Beacon,Current,0,complete,2024-04-05,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-05-01,2023-04-01,13,13,347,183218,176361.14,5.5,724,75.5,Beacon,Current,0,complete,2024-05-19,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-10-01,2023-04-01,18,18,342,183218,174141.59,5.5,728,74.5,Beacon,Current,0,complete,2024-10-06,core,0.0,0.0,0.0,0.0,current,none,0
L000025,2024-12-01,2023-04-01,20,20,340,183218,173175.07,5.5,726,74.1,Beacon,Current,0,complete,2024-12-04,core,0.0,0.0,0.0,0.0,current,none,0
L000026,2023-03-01,2023-03-01,0,0,240,435229,433508.12,7.25,734,52.7,Atlas,Current,0,complete,2023-03-04,core,0.0,0.0,0.0,1.0,current,none,0
L000026,2023-04-01,2023-03-01,1,1,239,435229,431815.93,7.25,730,52.5,Atlas,Current,0,complete,2023-04-03,core,0.0,0.0,0.0,1.0,current,none,0
L000026,2023-05-01,2023-03-01,2,2,238,435229,430463.49,7.25,727,52.3,Atlas,Current,45,complete,2023-05-06,core,0.0,0.0,0.0,1.0,current,none,0
L000026,2023-06-01,2023-03-01,3,3,237,435229,428710.4,7.25,719,52.1,Atlas,Current,30,complete,2023-06-16,core,0.0,0.0,0.0,1.0,current,none,0
L000026,2023-07-01,2023-03-01,4,4,236,435229,427272.03,7.25,698,51.9,Atlas,Delinquent,0,complete,2023-07-05,core,0.0,0.0,0.0,1.0,current,none,0
L000026,2023-08-01,2023-03-01,5,5,235,435229,425483.03,7.25,746,51.7,Atlas,Current,0,complete,2023-08-16,core,0.0,0.0,0.0,1.0,current,none,1
L000026,2023-09-01,2023-03-01,6,6,234,435229,423886.52,7.25,752,51.5,Atlas,Delinquent,0,complete,2023-09-10,core,0.0,0.0,0.0,1.0,current,none,0
L000026,2023-11-01,2023-03-01,8,8,232,435229,420026.18,7.25,724,51.1,Atlas,Current,0,complete,2023-11-02,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000026,2023-12-01,2023-03-01,9,9,231,435229,420026.18,7.25,707,51.1,Atlas,Prepaid,0,complete,2023-12-15,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-01-01,2023-03-01,10,10,230,435229,420026.18,7.25,731,51.1,Atlas,Prepaid,0,complete,2024-01-13,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-02-01,2023-03-01,11,11,229,435229,420026.18,7.25,718,51.1,Atlas,Prepaid,0,complete,2024-02-16,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-03-01,2023-03-01,12,12,228,435229,420026.18,7.25,731,51.1,Atlas,Prepaid,0,complete,2024-03-20,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-04-01,2023-03-01,13,13,227,435229,420026.18,7.25,755,51.1,Atlas,Prepaid,0,complete,2024-04-14,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-06-01,2023-03-01,15,15,225,435229,420026.18,7.25,733,51.1,Atlas,Prepaid,0,complete,2024-06-12,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-08-01,2023-03-01,17,17,223,435229,420026.18,7.25,691,51.1,Atlas,Prepaid,0,complete,2024-08-14,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-09-01,2023-03-01,18,18,222,435229,420026.18,7.25,739,51.1,Atlas,Prepaid,0,complete,2024-09-09,core,0.0,0.0,0.0,,prepaid,none,0
L000026,2024-10-01,2023-03-01,19,19,221,435229,420026.18,7.25,714,51.1,Atlas,Prepaid,0,complete,2024-10-08,core,0.0,0.0,0.0,,prepaid,none,1
L000026,2024-12-01,2023-03-01,21,21,219,435229,420026.18,7.25,738,51.1,Atlas,Prepaid,0,complete,2024-12-20,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2023-03-01,2023-03-01,0,0,180,594172,589899.42,4.0,769,67.3,Cedar,Current,0,complete,2023-03-02,core,0.0,0.0,0.0,1.0,current,none,0
L000027,2023-04-01,2023-03-01,1,1,179,594172,586499.05,4.0,753,66.9,Cedar,Current,0,complete,2023-04-07,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000027,2023-05-01,2023-03-01,2,2,178,594172,586499.05,4.0,756,66.9,Cedar,Prepaid,0,complete,2023-05-18,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2023-06-01,2023-03-01,3,3,177,594172,586499.05,4.0,754,66.9,Cedar,Prepaid,0,complete,2023-06-16,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2023-07-01,2023-03-01,4,4,176,594172,586499.05,4.0,745,66.9,Cedar,Prepaid,0,complete,2023-07-12,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2023-09-01,2023-03-01,6,6,174,594172,586499.05,4.0,749,66.9,Cedar,Prepaid,0,complete,2023-09-17,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2023-11-01,2023-03-01,8,8,172,594172,586499.05,4.0,756,66.9,Cedar,Prepaid,0,complete,2023-11-11,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2024-02-01,2023-03-01,11,11,169,594172,586499.05,4.0,765,66.9,Cedar,Prepaid,0,complete,2024-02-06,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2024-08-01,2023-03-01,17,17,163,594172,586499.05,4.0,757,66.9,Cedar,Prepaid,0,missing,2024-08-10,core,0.0,0.0,0.0,,prepaid,missing_docs,1
L000027,2024-10-01,2023-03-01,19,19,161,594172,586499.05,4.0,775,66.9,Cedar,Prepaid,0,complete,2024-10-08,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2024-11-01,2023-03-01,20,20,160,594172,586499.05,4.0,786,66.9,Cedar,Prepaid,0,complete,2024-11-12,core,0.0,0.0,0.0,,prepaid,none,0
L000027,2024-12-01,2023-03-01,21,21,159,594172,586499.05,4.0,766,66.9,Cedar,Prepaid,0,complete,2024-12-04,core,0.0,0.0,0.0,,prepaid,none,0
L000028,2023-12-01,2023-12-01,0,0,180,145167,144452.4,7.5,617,71.0,Atlas,Current,0,complete,2023-12-11,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000028,2024-04-01,2023-12-01,4,4,176,145167,141513.39,7.5,601,69.6,Atlas,Current,0,complete,2024-04-14,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000028,2024-08-01,2023-12-01,8,8,172,145167,138235.79,7.5,620,68.0,Atlas,Current,0,complete,2024-08-15,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000028,2024-11-01,2023-12-01,11,11,169,145167,135763.57,7.5,624,66.8,Atlas,Current,0,complete,2024-11-12,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000029,2023-10-01,2023-10-01,0,0,360,311264,310374.37,6.0,677,73.4,Atlas,Current,0,complete,2023-10-11,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2023-11-01,2023-10-01,1,1,359,311264,309443.21,6.0,706,73.2,Atlas,Current,0,complete,2023-11-03,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2023-12-01,2023-10-01,2,2,358,311264,308541.76,6.0,720,73.0,Atlas,Current,0,complete,2023-12-10,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2024-01-01,2023-10-01,3,3,357,311264,307892.31,6.0,696,72.8,Atlas,Current,0,complete,2024-01-04,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2024-03-01,2023-10-01,5,5,355,311264,306314.38,6.0,701,72.4,Atlas,Current,0,complete,2024-03-16,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2024-04-01,2023-10-01,6,6,354,311264,305371.61,6.0,689,72.2,Atlas,Current,0,complete,2024-04-11,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2024-05-01,2023-10-01,7,7,353,311264,304638.65,6.0,727,72.0,Atlas,Current,0,pending,2024-05-18,core,0.0,0.0,0.0,0.0,current,none,0
L000029,2024-07-01,2023-10-01,9,9,351,311264,302893.94,6.0,715,71.6,Atlas,Current,0,complete,2024-07-05,core,0.0,0.0,0.0,0.0,current,none,0
